,seller_id,revenues,count_orders,days_last_activity,recency,frequency,monetary_ratio,rfm_score
323,712e6ed8aa4aa1fa65dab41fed5737e4,42307.0,87,108,3,5,5,4.0
324,1da3aeb70d7989d1e6d9b0e887f97c23,13284.66,328,13,1,5,5,4.0
325,7202e2ba20579a9bd1acb29e61fe71f6,13472.1,55,14,1,5,5,4.0
326,db2956745b3a8e9f3785c99f34b5d25e,8998.9,48,24,2,5,5,4.0
327,897060da8b9a21f655304d50fd935913,45471.45,430,81,3,5,5,4.0
328,23d7c96d4a1160db1c726b248601b25a,12539.26,55,18,2,5,5,4.0
329,7b0df942f46435babab05d49b744b2c4,22600.63,32,70,3,4,5,4.0
330,37515688008a7a40ac93e3b2e4ab203f,6872.19,240,49,3,5,5,4.0
331,eb4df17aed01d918c65f0f8d650900c0,3739.87,11,19,2,3,4,3.0
332,d9a84e1403de8da0c3aa531d6d108ba6,2140.59,59,6,1,5,4,3.0
333,b32be1695eb7ec5f10f72d9610a12527,27632.0,46,21,2,5,5,4.0
334,1fdc574883ef3b33ad41562d93f3a74a,4251.0,18,44,3,4,4,4.0
335,95e03ca3d4146e4011985981aeb959b9,13248.37,193,19,2,5,5,4.0
336,b45d7ebfb7378630f1bcd74b6ff86ff7,1007.5,5,189,4,2,3,3.0
337,f4aba7c0bca51484c30ab7bdc34bcdd1,3396.9,117,401,4,5,4,4.0
338,3a3c180dd702a725bd0ba4117689239e,41.9,1,729,5,1,1,2.0
339,37dd29b36c458d82f74a953c40c43645,5644.97,8,98,3,3,5,4.0
340,834f8533b2ecb6598dd004ff3de7203a,5304.03,47,14,1,5,4,3.0
341,259f7b5e6e482c230e5bfaa670b6bb8f,11449.13,165,7,1,5,5,4.0
342,643214e62b870443ccbe55ab29a4dccf,3330.83,68,12,1,5,4,3.0
343,2ea0861cc19e94cad86438c984c52da4,178.5,6,48,3,3,1,2.0
344,a3e9a2c700480d9bb01fba070ba80a0e,17165.79,144,15,1,5,5,4.0
345,c87abc38c8ed3240861729e1aeadf221,133.0,1,729,5,1,1,2.0
346,d13e50eaa47b4cbe9eb81465865d8cfc,7451.65,69,6,1,5,5,4.0
347,b6dc74ed30f124f95227bed4e43a3bed,684.16,13,272,4,4,3,4.0
348,bccf933e006e9b94a6184af782963e77,4462.72,46,13,1,5,4,3.0
349,b8bc237ba3788b23da09c0f1f3a3288c,15419.71,47,65,3,5,5,4.0
350,218d46b86c1881d022bce9c68a7d4b15,66655.34,427,12,1,5,5,4.0
351,dbc22125167c298ef99da25668e1011f,39629.54,429,11,1,5,5,4.0
352,79ebd9a61bac3eaf882805ed4ecfa12a,16421.96,143,16,1,5,5,4.0
353,41b14765bd56c8ad10971074380f9c0c,602.5,10,60,3,3,2,3.0
354,08633c14ef2db992c11f840f04fad4cd,12541.4,97,10,1,5,5,4.0
355,1b938a7ec6ac5061a66a3766e0e75f90,4419.9,33,16,1,4,4,3.0
356,439a47cc365d6e3bd526812ea9de3c29,2768.5,13,60,3,4,4,4.0
357,2a261b5b644fa05f4f2700eb93544f2c,11992.62,82,33,2,5,5,4.0
358,7c4402417d51474d4d0cda9557340e40,119.9,1,729,5,1,1,2.0
359,34056b8b55c1775a22af2331670a799c,6455.4,78,11,1,5,5,4.0
360,431af27f296bc6519d890aa5a05fdb11,14805.19,125,34,2,5,5,4.0
361,2528513dd95219a6013d4d05176e391a,35316.27,167,10,1,5,5,4.0
362,e9e446d01bd10a97a8ffcfc4a3a20cb2,60.05,4,57,3,2,1,2.0
363,5c853bb56f70f4d14218944bae111d7a,493.41,24,12,1,4,2,2.0
364,d6b1ce66b035a475f00c017792ff9769,16530.08,108,8,1,5,5,4.0
365,5b8154610ebb21fb90eb587365e673df,10202.46,41,37,2,5,5,4.0
366,b1a81260566c1bac3114a6d124413f27,9761.35,54,17,1,5,5,4.0
367,7fc87cc3e89b3d1d5cabdca32f8485aa,2153.9,14,32,2,4,4,3.0
368,86ccac0b835037332a596a33b6949ee1,23331.08,210,35,2,5,5,4.0
369,2b3e4a2a3ea8e01938cabda2a3e5cc79,31228.03,54,38,2,5,5,4.0
370,25e6ffe976bd75618accfe16cefcbd0d,16871.97,117,71,3,5,5,4.0
371,41ab63a91b8b264e8c8780368bf1dd5b,3349.65,13,53,3,4,4,4.0
372,01fdefa7697d26ad920e9e0346d4bd1b,15399.03,131,14,1,5,5,4.0
373,9e6229250fedbe05838fef417b74e7fb,15377.71,78,12,1,5,5,4.0
374,52f0fe436a347ddad7ed5f9aa4e27eaa,1716.76,23,108,3,4,4,4.0
375,cb6c9f5888a7a090c75beaf615925792,829.76,11,15,1,3,3,2.0
376,1835b56ce799e6a4dc4eddc053f04066,59146.45,558,9,1,5,5,4.0
377,7b1222c3624aa89b9558b50a2594188c,10103.52,22,69,3,4,5,4.0
378,e45edf75f568ed2f93f78d060e246e25,210.1,7,41,3,3,2,3.0
379,0dd184061fb0eaa7ca37932c68ab91c5,26960.59,193,18,2,5,5,4.0
380,48436dade18ac8b2bce089ec2a041202,14496.9,151,16,1,5,5,4.0
381,71592660bbcb6a4664e97b6f8b68babc,2793.5,7,112,3,3,4,3.0
382,6edacfd9f9074789dad6d62ba7950b9c,15345.31,219,7,1,5,5,4.0
383,a7f13822ceb966b076af67121f87b063,15140.71,86,487,4,5,5,5.0
384,0bf0150d5b9d60d9cd2906003332f085,11956.8,62,51,3,5,5,4.0
385,6b15924333bd1a741595fe981ea04822,639.22,21,425,4,4,3,4.0
386,5bffbafbb22daf6d3bfc216a46db8708,5669.66,23,435,4,4,5,4.0
387,9c0e69c7bf2619675bbadf47b43f655a,59855.72,206,75,3,5,5,4.0
388,edf96ef93ed595084bbcbd9224bd2894,4725.0,28,18,2,4,4,3.0
389,9d69ba0a7a626a64dc5db08e529559cf,19.3,1,729,5,1,1,2.0
390,730937bf88cb151eb2eb849f642fc213,3857.9,26,15,1,4,4,3.0
391,7f7b8245c336066a1f9933c359f11d77,2547.34,43,17,1,5,4,3.0
392,50c9975695009e5e6473912e83a6d1da,5491.6,68,42,3,5,4,4.0
393,4d9fea3499bdc22aa4da4e339365f215,192.54,2,61,3,1,2,2.0
394,0afccdb8a34ee5c79f7c06faf2b4d56e,1225.5,25,149,3,4,3,3.0
395,25cf099de44674fde97473224f9d59ab,1654.36,50,9,1,5,3,3.0
396,b561927807645834b59ef0d16ba55a24,5555.49,95,8,1,5,4,3.0
397,fdb9095204a334cd8872252ffec6f2db,14527.0,61,98,3,5,5,4.0
398,883dd81e82754ac2c65e9790a7db8c9a,389.3,5,72,3,2,2,2.0
399,fc906263ca5083d09dce42fe02247800,4896.6,119,254,4,5,4,4.0
400,06df0c10d34e459d9672bc77388742eb,11462.0,30,28,2,4,5,4.0
401,2d50d6282f8aa2257819a77bfaa0efe0,4001.07,45,23,2,5,4,4.0
402,56642bcb79900e777d68e91915cb4267,4634.12,56,39,2,5,4,4.0
403,65a7c0788e4d632ccb5e1b594b87f0bb,737.1,9,255,4,3,3,3.0
404,e99e927c81e3f51739c94fcdfca9f10f,3681.89,25,164,4,4,4,4.0
405,2f09f7d37a97956d11cc1a7cadd5262b,2344.9,12,345,4,4,4,4.0
406,b94cc9f10ddc85e4ba73a6f7974e7101,25346.1,39,83,3,5,5,4.0
407,a13aaf2d2886ab9fb30fb9a920160b8f,1011.52,4,32,2,2,3,2.0
408,88460e8ebdecbfecb5f9601833981930,48425.31,302,17,1,5,5,4.0
409,d36b07fd3c5088e477a72d1fccfe29d4,328.9,1,729,5,1,2,3.0
410,8bd0f31cf0a614c658f6763bd02dea69,5098.32,35,18,2,5,4,4.0
411,abe42c5d03695b4257b5c6cbf4e6784e,17159.0,50,29,2,5,5,4.0
412,adbc26658d6c7b4b6219f9d934598091,13011.39,92,13,1,5,5,4.0
413,ed859002ad59dbf8cf3602696a6c3000,5177.9,13,588,5,4,4,4.0
414,cac4c8e7b1ca6252d8f20b2fc1a2e4af,5075.0,83,18,2,5,4,4.0
415,c9aafcd0621b2207c10e32c649cada4d,4323.55,52,22,2,5,4,4.0
416,516e7738bd8f735ac19a010ee5450d8d,7467.27,84,10,1,5,5,4.0
417,3ab971ce71839580d2ae5b4e40fe8044,5412.7,38,14,1,5,4,3.0
418,7ecd59e5e20407131822c1a68ac59c1f,2266.55,29,31,2,4,4,3.0
419,4b9750c8ad28220fe6702d4ecb7c898f,16593.58,222,7,1,5,5,4.0
420,e24fc9fcd865784fb25705606fe3dfe7,15756.0,56,161,3,5,5,4.0
421,b14db04aa7881970e83ffa9426897925,10534.95,111,15,1,5,5,4.0
422,d2e753bb80b7d4faa77483ed00edc8ca,1637.6,15,108,3,4,3,3.0
423,c013e57c075a06e5b5c48ee03c525719,2518.66,45,8,1,5,4,3.0
424,c31eff8334d6b3047ed34bebd4d62c36,14008.98,123,17,1,5,5,4.0
425,8b9d6eec4a7eb7d0f9d579ce0b38324d,5259.23,53,14,1,5,4,3.0
426,f3da5b2ff499efb8d4a6d371d175d7dd,4447.2,84,55,3,5,4,4.0
427,a17f621c590ea0fab3d5d883e1630ec6,4325.93,80,151,3,5,4,4.0
428,0417b067eeab773d2f7061a726dc477f,1859.18,13,14,1,4,4,3.0
429,ca4b77513ac2040591b0d8fae6958380,1932.25,15,12,1,4,4,3.0
430,718539d38d07dd351c76db862760e2e2,1752.38,45,193,4,5,4,4.0
431,4e42581f08e8cfc7c090f930bac4552a,434.0,4,270,4,2,2,3.0
432,02f623a8eb246f3c5f7c2f96462654e6,6378.0,44,12,1,5,5,4.0
433,dbb9b48c841a0e39e21f98e1a6b2ec3e,8826.62,118,69,3,5,5,4.0
434,13d058e4eeac2ce8217660b2f8a05812,3829.77,23,45,3,4,4,4.0
435,ba89796db68db180bd389de96b2ff3b6,309.8,2,36,2,1,2,2.0
436,f25e239052084705e17a982bc600ab2a,7525.0,8,19,2,3,5,3.0
437,4b5f66b7adcf57f1ecc0d3c07dd6b177,15843.26,38,40,2,5,5,4.0
438,42bde9fef835393bb8a8849cb6b7f245,9121.0,40,15,1,5,5,4.0
439,a69aa24cec11168e7e39a3fbc727e925,105.97,3,47,3,2,1,2.0
440,ceaec5548eefc6e23e6607c5435102e7,57850.04,211,19,2,5,5,4.0
441,9fe7c6641c79970ab48185498f547c09,130.0,1,729,5,1,1,2.0
442,6973a06f484aacf400ece213dbf3d946,19240.49,115,62,3,5,5,4.0
443,82e0a475a88cc9595229d8029273f045,27436.74,80,228,4,5,5,5.0
444,3c7c4a49ec3c6550809089c6a2ca9370,5270.02,160,16,1,5,4,3.0
445,651fe66032c9520ee5587f694908040d,464.0,7,13,1,3,2,2.0
446,92eb0f42c21942b6552362b9b114707d,7685.67,365,12,1,5,5,4.0
447,3c3017960b2dbd72711a61f0400aab8f,968.8,10,516,5,3,3,4.0
448,aced59e9b31ef866a94f9e7f29d8d418,9888.56,67,8,1,5,5,4.0
449,cf8ab1616079e2793aa29d524df01bb1,14391.0,9,178,4,3,5,4.0
450,777a0c55737f34ffeb78010f7542ab41,452.5,6,14,1,3,2,2.0
451,2eb70248d66e0e3ef83659f71b244378,46787.31,212,46,3,5,5,4.0
452,751bdc4d83a466c7206cd42e8f426b03,10668.13,71,39,2,5,5,4.0
453,827f8f69dfa529c561901c4f2e0f332f,4638.68,104,168,4,5,4,4.0
454,59fb871bf6f4522a87ba567b42dafecf,22268.53,128,145,3,5,5,4.0
455,44f091b5abab8018f682fce8124b85e5,1680.1,6,301,4,3,4,4.0
456,0bb738e4d789e63e2267697c42d35a2d,2418.1,31,75,3,4,4,4.0
457,51702dc2a3e106c76dbff722b5bf0726,3044.9,14,127,3,4,4,4.0
458,57e632711dec9ec14ca7546769483e7e,7130.66,65,26,2,5,5,4.0
459,2e3be8a987a30d7544dbbda6861cc14e,4712.82,19,61,3,4,4,4.0
460,11d4c477d09821164bca4f70a2eae031,100.68,4,371,4,2,1,2.0
461,4c498c7345e89aebad651544829beca0,5055.55,48,18,2,5,4,4.0
462,05d2173d43ea568aa0540eba70d2ca76,6416.32,66,22,2,5,5,4.0
463,4e85b538b0dad58852641540686d0e14,531.97,4,70,3,2,2,2.0
464,152ee17e4c8aaf53dac99f3462e4999b,308.96,6,324,4,3,2,3.0
465,ea67327e24487bdfac5fbfa37ea124df,7318.07,34,12,1,4,5,3.0
466,d558ebe531605a1285ab2b1bc3256dfb,709.0,3,113,3,2,3,3.0
467,725c32fa80c2faacc4fc88450d27314e,8593.95,93,22,2,5,5,4.0
468,ffff564a4f9085cd26170f4732393726,1426.3,20,518,5,4,3,4.0
469,49cdc90518a4f82676b38b3c1aa43ff6,1539.5,5,6,1,2,3,2.0
470,5d9dc90a686a8fddacffab6bab5653a3,3761.94,12,19,2,4,4,3.0
471,9dda5bbacd45e18d6485fee649205d09,3271.7,22,27,2,4,4,3.0
472,921323538c9f1c4e816f2720eac02bea,1693.44,17,27,2,4,4,3.0
473,0df3984f9dfb3d49ac6366acbd3bbb85,10585.88,89,78,3,5,5,4.0
474,55dedd83e501d8248880557d9073cbfd,1345.1,9,6,1,3,3,2.0
475,282f23a9769b2690c5dda22e316f9941,10612.08,110,11,1,5,5,4.0
476,6c177e38df6d3f34182b1f1d427231bf,8439.89,56,13,1,5,5,4.0
477,06e5eefc71ec47ae763c5c6f8db7064f,23551.46,95,12,1,5,5,4.0
478,3d8fa2f5b647373c8620330c4e077a9f,4532.59,48,19,2,5,4,4.0
479,9b00ed88b7fdb95d6ff76e27c1b52d16,1981.88,51,31,2,5,4,4.0
480,03a2a6dcbe45d639c4dc2a0d24769c40,1078.41,9,19,2,3,3,3.0
481,d921b68bf747894be13a97ae52b0f386,15890.8,77,12,1,5,5,4.0
482,00ee68308b45bc5e2660cd833c3f81cc,32204.89,172,25,2,5,5,4.0
483,d650b663c3b5f6fb392b6326366efa9a,19502.9,60,21,2,5,5,4.0
484,94144541854e298c2d976cb893b81343,20555.68,76,209,4,5,5,5.0
485,a938325a4b357fd23a6a4d5bb126408e,3668.0,25,20,2,4,4,3.0
486,e89c4adbe7b1d0819dbb636e16461cf1,3301.1,25,17,1,4,4,3.0
487,392e0502231ae2f8b29994ef6398cd77,1871.7,20,48,3,4,4,4.0
488,0db783cfcd3b73998abc6e10e59a102f,10224.0,137,149,3,5,5,4.0
489,3f995f07c49d0d55a99d5c54957f7d81,3955.7,43,20,2,5,4,4.0
490,670c26e0f1bf8d0576271d5cfaec6d2b,7961.8,87,33,2,5,5,4.0
491,a6bd7d1ccdac48c6b33b28596b7eb122,15797.6,16,43,3,4,5,4.0
492,232a6014e7b10cba61c6c2b2ea6bb4b0,4263.25,36,45,3,5,4,4.0
493,d12c926d74ceff0a90a21184466ce161,6868.14,99,113,3,5,5,4.0
494,dc317f341ab0e22f39acbd9dbf9b4a1f,20546.7,58,64,3,5,5,4.0
495,ff1fb4c404b2efe68b03350a8dc24122,7380.79,49,13,1,5,5,4.0
496,2a6fbeaa7ab9e5d59a35841a8da71ce4,1700.69,30,64,3,4,4,4.0
497,7aa538dd6e114e503a2e6154ea352253,1016.68,5,17,1,2,3,2.0
498,900ba814c251a692506d7834c1218441,29272.84,88,9,1,5,5,4.0
499,701938c450705b8ae65fc923b70f35c7,31940.5,112,155,3,5,5,4.0
500,9d39404483343dd55c7ae254494d8388,293.2,10,132,3,3,2,3.0
501,ccc4bbb5f32a6ab2b7066a4130f114e3,79190.32,192,13,1,5,5,4.0
502,8b28d096634035667e8263d57ba3368c,11159.97,155,46,3,5,5,4.0
503,cfb1a033743668a192316f3c6d1d2671,20064.5,184,24,2,5,5,4.0
504,9535a841eecebed61a9fb1ac1cbb5597,784.9,2,570,5,1,3,3.0
505,0cbcee27c791afa0cdcb08587a2013a8,5824.15,41,51,3,5,5,4.0
506,31561f325664a8a7aba4c8d0c3a9b3db,2955.78,38,17,1,5,4,3.0
507,77a515caa36327151d1cc6c32a9f00e1,2217.39,26,11,1,4,4,3.0
508,8e6cc767478edae941d9bd9eb778d77a,7530.74,114,76,3,5,5,4.0
509,c8b0e2b0a7095e5d8219575d5e7e1181,12469.09,85,17,1,5,5,4.0
510,12b9676b00f60f3b700e83af21824c0e,26774.0,135,8,1,5,5,4.0
511,9de4643a8dbde634fe55621059d92273,20021.72,81,194,4,5,5,5.0
512,cd06602b43d8800bd0afad514919d35c,4102.25,53,30,2,5,4,4.0
513,b83cedfb587e7911540e3f576d6917ce,2367.83,25,112,3,4,4,4.0
514,8d956fec2e4337affcb520f56fd8cbfd,13032.78,228,8,1,5,5,4.0
515,5ab05b6d86d417796c69ffd6774ec832,2385.7,12,8,1,4,4,3.0
516,42fa4ee7240e9b8eb4576358ec142ba7,3935.6,22,56,3,4,4,4.0
517,2745f798279e0ed033addcc1474776d7,3853.53,32,96,3,4,4,4.0
518,ed4acab38528488b65a9a9c603ff024a,16163.17,40,38,2,5,5,4.0
519,f3975e8a41157005d4bcbb358678cd9b,178.8,2,15,1,1,1,1.0
520,1e8b33f18b4f7598d87f5cbee2282cc2,22658.7,140,7,1,5,5,4.0
521,b6d44737c043328708f6749c2dbe50bd,10774.39,80,27,2,5,5,4.0
522,6d22a1fcebb6dd08c9cd90b92a93e8d0,829.4,13,220,4,4,3,4.0
523,594f9aaa48e5bf431f011ddc5669b0d5,3560.6,38,7,1,5,4,3.0
524,45c20d94d9171b0bcfab3c955e47d67b,129.46,4,369,4,2,1,2.0
525,b05b432bf68945d4d9783f9e3ca29ee8,224.8,2,357,4,1,2,2.0
526,58f1a6197ed863543e0136bdedb3fce2,7200.9,45,16,1,5,5,4.0
527,4b0fdb526525f9890eb145bf1534640e,3152.5,20,12,1,4,4,3.0
528,59b22a78efb79a4797979612b885db36,29368.8,133,10,1,5,5,4.0
529,93dc87703c046b603023e75222018b45,9432.35,36,37,2,5,5,4.0
530,39d54ff918774174706fb065d7f9dc07,2073.39,25,41,3,4,4,4.0
531,ececbfcff9804a2d6b40f589df8eef2b,7723.23,104,19,2,5,5,4.0
532,5cf13accae3222c70a9cac40818ae839,16139.44,156,11,1,5,5,4.0
533,1d503743d2526f03f0c2c89540ee008c,921.88,17,50,3,4,3,3.0
534,659e8466eb3ff1b0e8740d74fb7bbedd,2300.8,14,125,3,4,4,4.0
535,0ebd97a106433a45a4aebe57c1799778,3360.4,32,52,3,4,4,4.0
536,f45122a9ab94eb4f3f8953578bc0c560,24139.6,200,12,1,5,5,4.0
537,67bf6941ba2f1fa1d02c375766bc3e53,9348.0,22,5,1,4,5,3.0
538,b76f4d90e85657a240495c876313adc5,299.0,1,729,5,1,2,3.0
539,ad87df7699e83b8a91822a4a0b765c3a,429.9,7,435,4,3,2,3.0
540,cb8bcce248bb1fb274ba762d8b971456,9913.94,69,16,1,5,5,4.0
541,32b8764b4ef628b53608fc34011fcc13,11063.0,38,12,1,5,5,4.0
542,86bb7c4b535e49a541baf3266b1c95b1,8162.4,16,210,4,4,5,4.0
543,f9244d45189d3a3605499abddeade7d5,15731.43,21,16,1,4,5,3.0
544,530ec6109d11eaaf87999465c6afee01,14754.96,104,11,1,5,5,4.0
545,7a2d2949aea47fab95fd98d6c9f618b1,2122.99,12,70,3,4,4,4.0
546,e63e8bfa530fb16910dd6956e592bb81,1555.19,43,12,1,5,3,3.0
547,556a6409838156ea299c9d1f9e2dde43,1362.8,4,25,2,2,3,2.0
548,432c37c9dfba871172ec162e20118b8c,4440.85,57,144,3,5,4,4.0
549,3fd1e727ba94cfe122d165e176ce7967,3237.98,38,152,3,5,4,4.0
550,440dd6ab244315c632130ecfb63827b1,14029.9,95,30,2,5,5,4.0
551,522620dcb18a6b31cd7bdf73665113a9,65861.18,180,30,2,5,5,4.0
552,15aac934c58d886785ac1b17953ea898,5907.9,26,69,3,4,5,4.0
553,d4910f1cdcfdabd48d6b316e395d4a23,1337.44,12,17,1,4,3,3.0
554,f457c46070d02cadd8a68551231220dd,28601.14,234,67,3,5,5,4.0
555,1354d51653f645349064725ed204e85e,2960.0,20,13,1,4,4,3.0
556,c3cfdc648177fdbbbb35635a37472c53,51309.73,307,7,1,5,5,4.0
557,ac3508719a1d8f5b7614b798f70af136,13118.54,104,29,2,5,5,4.0
558,9add47bf45ce8e8c7db6b9cf670b1e09,5443.87,45,16,1,5,4,3.0
559,6061155addc1e54b4cfb51c1c2a32ad8,16473.39,33,8,1,4,5,3.0
560,cce6ab8d1682639fe45ab70234f1665f,2742.3,66,50,3,5,4,4.0
561,7722b1df1b0e383e000397b2c11e3e19,8882.22,145,7,1,5,5,4.0
562,d94ba08b99bedd6a5f6c875ecc4a6fac,718.8,10,403,4,3,3,3.0
563,2c43fb513632d29b3b58df74816f1b06,858.0,3,42,3,2,3,3.0
564,5b85809efd0d0e4dea1a9544e1280ed9,2254.0,14,14,1,4,4,3.0
565,49e7217cfe4e427191c378ec626d8737,3082.5,14,99,3,4,4,4.0
566,0c7f30ae9b147eca07affbef92832a6a,479.5,5,504,5,2,2,3.0
567,4c2b230173bb36f9b240f2b8ac11786e,26099.98,346,14,1,5,5,4.0
568,e8a85b5f3df47be0984c55fd4064dbb4,1207.0,14,13,1,4,3,3.0
569,fec6275253471ace26d209bbaa64cd0f,3408.0,10,59,3,3,4,3.0
570,45d33f715e24d15a6ccf5c17b3a23e3c,6823.33,61,17,1,5,5,4.0
571,77e4abfd739aed9c46480f90f81c0eb4,3862.79,18,20,2,4,4,3.0
572,2a1348e9addc1af5aaa619b1a3679d6b,3616.1,55,32,2,5,4,4.0
573,f7ccf836d21b2fb1de37564105216cc1,3197.11,74,15,1,5,4,3.0
574,3be634553519fb6536a03e1358e9fdc7,7605.33,99,7,1,5,5,4.0
575,c6bda72e4dbf5c5866b13cb1810c6d03,14403.75,59,11,1,5,5,4.0
576,09883d9ab71c8fe8a9bfc7fc3075b07e,329.5,5,283,4,2,2,3.0
577,2f4b0d3b9634b647d4edee577d7ebb7e,361.7,11,177,4,3,2,3.0
578,af3ef48d0e13835e529c29ac573c63e5,1405.63,21,12,1,4,3,3.0
579,382229d1e840115ffe3dbf5ff460e417,4496.04,49,14,1,5,4,3.0
580,a2b5b6105ea5942300631d2e76f4ffe0,3286.69,16,14,1,4,4,3.0
581,5670f4db5b62c43d542e1b2d56b0cf7c,6659.09,22,17,1,4,5,3.0
582,3935fe5fe0f82787a9dcb8deb62be09d,1907.67,17,10,1,4,4,3.0
583,157c3e4b42f81ac4a44e8b1ca2fe9876,4688.59,31,18,2,4,4,3.0
584,8a32e327fe2c1b3511609d81aaf9f042,10193.69,180,192,4,5,5,5.0
585,ce69a8021d18961dd2a40269b7c2c293,5057.45,19,14,1,4,4,3.0
586,1554a68530182680ad5c8b042c3ab563,31870.9,269,19,2,5,5,4.0
587,ec21206b7894c503788a684a7bc822a6,247.8,3,293,4,2,2,3.0
588,e0878efa0e0b7e5313ac0b43bc04c081,5334.0,29,188,4,4,4,4.0
589,25c5c91f63607446a97b143d2d535d31,138860.52,269,159,3,5,5,4.0
590,d5c530f4884a75ae0dba9c148718d278,756.72,9,283,4,3,3,3.0
591,1771297ac436903d1dd6b0e9279aa505,3662.65,36,17,1,5,4,3.0
592,99a54764c341d5dc80b4a8fac4eba3fb,5706.32,67,6,1,5,5,4.0
593,a7d0f8dd44f57ef6de7f7f02e3d82630,73.79,2,15,1,1,1,1.0
594,768a86e36ad6aae3d03ee3c6433d61df,617.26,17,11,1,4,3,3.0
595,7f152321c60a266edc53af1925ef96c1,4147.8,20,32,2,4,4,3.0
596,729f06993dac8e860d4f02d7088ca48a,23165.15,115,7,1,5,5,4.0
597,eba88037e1dca898cd02881f67ced679,838.1,6,177,4,3,3,3.0
598,2e90cb1677d35cfe24eef47d441b7c87,16224.21,137,8,1,5,5,4.0
599,9b013e03b2ab786505a1d3b5c0756754,13594.24,225,7,1,5,5,4.0
600,bb135baca94c82fcb731335ad5b04a03,2629.99,38,82,3,5,4,4.0
601,575df70bde3f9f2b30bf8d2e9910d725,7782.65,34,20,2,4,5,4.0
602,e64d65bc8dbec2accda90c58de5d1246,1678.8,12,173,4,4,3,4.0
603,de722cd6dad950a92b7d4f82673f8833,73146.51,379,11,1,5,5,4.0
604,3bdff180c7e1f6551a643b99c265a120,3374.5,61,139,3,5,4,4.0
605,a369d693961cb93b61ca2cc518872a85,4806.9,18,44,3,4,4,4.0
606,8c16d1f32a54d92897cc437244442e1b,6735.22,118,10,1,5,5,4.0
607,e7d5b006eb624f13074497221eb37807,14935.11,63,46,3,5,5,4.0
608,d1b65fc7debc3361ea86b5f14c68d2e2,12162.87,41,89,3,5,5,4.0
609,ede0c03645598cdfc63ca8237acbe73d,2879.21,50,76,3,5,4,4.0
610,6d988d6174a2c27441597174f8905515,583.72,23,25,2,4,2,3.0
611,c731d18cea9bf687ffee82a241c25b11,4372.52,26,7,1,4,4,3.0
612,276677b5d08786d5dce7c2149dcce48b,5549.4,47,21,2,5,4,4.0
613,e3d3b3efac954a60d61be70b7e05b49b,1282.05,3,70,3,2,3,3.0
614,7a9c12e235c36247c3c81f50d6ea9cea,983.9,5,487,4,2,3,3.0
615,056b4ada5bbc2c50cc7842547dda6b51,12653.37,66,11,1,5,5,4.0
616,398cb257329ef7af7f1943a8974a3cbc,145.9,1,729,5,1,1,2.0
617,2156f2671501a81034d7d07f217609d0,2981.5,22,107,3,4,4,4.0
618,1ce3ae5a399804d1a87e706f8a813c3e,4432.78,44,14,1,5,4,3.0
619,87e24fc7052259b1f7f607d61c10d8be,7473.49,8,20,2,3,5,3.0
620,e62b2d6ac10570a035a30bafcf01d263,7126.23,71,14,1,5,5,4.0
621,2e7ea2aafec5835e781b21d6d1faf1f1,528.4,7,11,1,3,2,2.0
622,340636a908b13bbe0f4fb63fbe1d0c03,1045.0,6,130,3,3,3,3.0
623,1b45169b635ef59425637e9a33eb5fb3,414.8,8,19,2,3,2,2.0
624,6f229cc508fc6915ed5c499efd93baa4,2934.6,14,26,2,4,4,3.0
625,4917cee8d902e13428c3ec4b1ca6f315,5421.9,33,17,1,4,4,3.0
626,610f72e407cdd7caaa2f8167b0163fd8,14125.0,17,9,1,4,5,3.0
627,7f2617c58d5d06806987308b45654351,3956.6,23,74,3,4,4,4.0
628,dd2bdf855a9172734fbc3744021ae9b9,11445.5,113,243,4,5,5,5.0
629,31da954dc0855f2495c6310f70a2f931,5850.8,30,14,1,4,5,3.0
630,ba6b4a237f92479743cf0ca06b67a9ac,801.89,8,31,2,3,3,3.0
631,624f4ece8da4aafb77699233d480f8ef,10468.68,55,15,1,5,5,4.0
632,99eaacc9e6046db1c82b163c5f84869f,15206.97,70,197,4,5,5,5.0
633,2b03ac196f5ed62ac483960fe0fa3b65,843.1,7,232,4,3,3,3.0
634,a3dd39f583bc80bd8c5901c95878921e,5242.73,37,146,3,5,4,4.0
635,29fe9f200d3fa0c668d2aa1ec7e08dfb,400.0,5,365,4,2,2,3.0
636,058fd0aa2bfdb2274e05e1ae971dabb6,8372.8,64,88,3,5,5,4.0
637,236585a4ddb5fea9fa40233e2249ed91,649.53,11,25,2,3,3,3.0
638,0be8ff43f22e456b4e0371b2245e4d01,13961.79,180,5,1,5,5,4.0
639,6aa3928696eab49a19a466e665a649fd,2666.9,22,17,1,4,4,3.0
640,04fdea0c111866e6cf812f1570d6b5bd,1055.0,10,215,4,3,3,3.0
641,e256a62e0ac58c0edfba09966142d561,1898.11,14,35,2,4,4,3.0
642,1bb2bdb95f4841f1bba2c0d2cd83d3c9,5188.31,85,21,2,5,4,4.0
643,582d4f8675b945722eda7c0cb61ba4c7,8607.9,71,31,2,5,5,4.0
644,e49c26c3edfa46d227d5121a6b6e4d37,3713.95,36,40,2,5,4,4.0
645,870d0118f7a9d85960f29ad89d5d989a,4892.89,61,7,1,5,4,3.0
646,4992e76a42cb3aad7a7047e0d3d7e729,4240.29,74,21,2,5,4,4.0
